path,model_name,label
./fake/en/tts_models_en_ljspeech_vits/jane_eyre_36_f000144.wav,tts_models/en/ljspeech/vits,0
./fake/en/tts_models_en_ljspeech_vits/midnight_passenger_08_f000045.wav,tts_models/en/ljspeech/vits,0
./fake/en/tts_models_en_ljspeech_vits--neon/wives_and_daughters_30_f000072.wav,tts_models/en/ljspeech/vits--neon,1
./fake/en/tts_models_en_ljspeech_vits--neon/northandsouth_05_f000080.wav,tts_models/en/ljspeech/vits--neon,1
./fake/en/tts_models_en_ljspeech_vits--neon/pink_fairy_book_08_f000080.wav,tts_models/en/ljspeech/vits--neon,1
./fake/en/tts_models_en_ljspeech_vits--neon/wives_and_daughters_05_f000135.wav,tts_models/en/ljspeech/vits--neon,1
./fake/en/tts_models_en_ljspeech_vits--neon/northandsouth_17_f000050.wav,tts_models/en/ljspeech/vits--neon,1
./fake/en/tts_models_en_ljspeech_vits--neon/wives_and_daughters_58_f000081.wav,tts_models/en/ljspeech/vits--neon,1
./fake/en/tts_models_en_ljspeech_vits/pink_fairy_book_04_f000016.wav,tts_models/en/ljspeech/vits,0
./fake/en/tts_models_en_ljspeech_vits--neon/wives_and_daughters_56_f000055.wav,tts_models/en/ljspeech/vits--neon,1
./fake/en/tts_models_en_ljspeech_vits/jane_eyre_24_f000372.wav,tts_models/en/ljspeech/vits,0
./fake/en/tts_models_en_ljspeech_vits--neon/midnight_passenger_08_f000219.wav,tts_models/en/ljspeech/vits--neon,1
./fake/en/tts_models_en_ljspeech_vits/pink_fairy_book_04_f000024.wav,tts_models/en/ljspeech/vits,0
./fake/en/tts_models_en_ljspeech_vits/ozma_of_oz_16_f000076.wav,tts_models/en/ljspeech/vits,0
./fake/en/tts_models_en_ljspeech_vits/the_master_key_08_f000060.wav,tts_models/en/ljspeech/vits,0
./fake/en/tts_models_en_ljspeech_vits/the_sea_fairies_18_f000045.wav,tts_models/en/ljspeech/vits,0
./fake/en/tts_models_en_ljspeech_vits--neon/the_sea_fairies_11_f000020.wav,tts_models/en/ljspeech/vits--neon,1
./fake/en/tts_models_en_ljspeech_vits/midnight_passenger_14_f000033.wav,tts_models/en/ljspeech/vits,0
./fake/en/tts_models_en_ljspeech_vits--neon/wives_and_daughters_17_f000055.wav,tts_models/en/ljspeech/vits--neon,1
./fake/en/tts_models_en_ljspeech_vits--neon/wives_and_daughters_55_f000187.wav,tts_models/en/ljspeech/vits--neon,1
./fake/en/tts_models_en_ljspeech_vits--neon/northandsouth_11_f000153.wav,tts_models/en/ljspeech/vits--neon,1
./fake/en/tts_models_en_ljspeech_vits/northandsouth_08_f000112.wav,tts_models/en/ljspeech/vits,0
./fake/en/tts_models_en_ljspeech_vits/midnight_passenger_11_f000051.wav,tts_models/en/ljspeech/vits,0
./fake/en/tts_models_en_ljspeech_vits/northandsouth_07_f000114.wav,tts_models/en/ljspeech/vits,0
./fake/en/tts_models_en_ljspeech_vits/northandsouth_48_f000037.wav,tts_models/en/ljspeech/vits,0
./fake/en/tts_models_en_ljspeech_vits--neon/wives_and_daughters_47_f000028.wav,tts_models/en/ljspeech/vits--neon,1
./fake/en/tts_models_en_ljspeech_vits--neon/jane_eyre_30_f000073.wav,tts_models/en/ljspeech/vits--neon,1
./fake/en/tts_models_en_ljspeech_vits/jane_eyre_20_f000089.wav,tts_models/en/ljspeech/vits,0
./fake/en/tts_models_en_ljspeech_vits/poisoned_pen_12_f000387.wav,tts_models/en/ljspeech/vits,0
./fake/en/tts_models_en_ljspeech_vits--neon/northandsouth_33_f000058.wav,tts_models/en/ljspeech/vits--neon,1
./fake/en/tts_models_en_ljspeech_vits/wives_and_daughters_11_f000205.wav,tts_models/en/ljspeech/vits,0
./fake/en/tts_models_en_ljspeech_vits--neon/northandsouth_28_f000209.wav,tts_models/en/ljspeech/vits--neon,1
./fake/en/tts_models_en_ljspeech_vits--neon/wives_and_daughters_14_f000124.wav,tts_models/en/ljspeech/vits--neon,1
./fake/en/tts_models_en_ljspeech_vits/wives_and_daughters_27_f000086.wav,tts_models/en/ljspeech/vits,0
./fake/en/tts_models_en_ljspeech_vits/pink_fairy_book_17_f000060.wav,tts_models/en/ljspeech/vits,0
./fake/en/tts_models_en_ljspeech_vits/silent_bullet_08_f000108.wav,tts_models/en/ljspeech/vits,0
./fake/en/tts_models_en_ljspeech_vits/ozma_of_oz_06_f000068.wav,tts_models/en/ljspeech/vits,0
./fake/en/tts_models_en_ljspeech_vits--neon/piratesofersatz_06_leinster_64kb_f000104.wav,tts_models/en/ljspeech/vits--neon,1
./fake/en/tts_models_en_ljspeech_vits/jane_eyre_25_f000137.wav,tts_models/en/ljspeech/vits,0
./fake/en/tts_models_en_ljspeech_vits--neon/jane_eyre_32_f000120.wav,tts_models/en/ljspeech/vits--neon,1
./fake/en/tts_models_en_ljspeech_vits/wives_and_daughters_23_f000090.wav,tts_models/en/ljspeech/vits,0
./fake/en/tts_models_en_ljspeech_vits--neon/emerald_city_of_oz_07_f000039.wav,tts_models/en/ljspeech/vits--neon,1
./fake/en/tts_models_en_ljspeech_vits/poisoned_pen_08_f000239.wav,tts_models/en/ljspeech/vits,0
./fake/en/tts_models_en_ljspeech_vits/wives_and_daughters_05_f000092.wav,tts_models/en/ljspeech/vits,0
./fake/en/tts_models_en_ljspeech_vits--neon/northandsouth_38_f000045.wav,tts_models/en/ljspeech/vits--neon,1
./fake/en/tts_models_en_ljspeech_vits/pink_fairy_book_23_f000050.wav,tts_models/en/ljspeech/vits,0
./fake/en/tts_models_en_ljspeech_vits/pink_fairy_book_19_f000089.wav,tts_models/en/ljspeech/vits,0
./fake/en/tts_models_en_ljspeech_vits--neon/jane_eyre_34_f000234.wav,tts_models/en/ljspeech/vits--neon,1
./fake/en/tts_models_en_ljspeech_vits--neon/northandsouth_46_f000176.wav,tts_models/en/ljspeech/vits--neon,1
./fake/en/tts_models_en_ljspeech_vits--neon/jane_eyre_06_f000018.wav,tts_models/en/ljspeech/vits--neon,1
./fake/en/tts_models_en_ljspeech_vits/skyisland_14_baum_64kb_f000002.wav,tts_models/en/ljspeech/vits,0
./fake/en/tts_models_en_ljspeech_vits/northandsouth_06_f000098.wav,tts_models/en/ljspeech/vits,0
./fake/en/tts_models_en_ljspeech_vits--neon/jane_eyre_18_f000146.wav,tts_models/en/ljspeech/vits--neon,1
./fake/en/tts_models_en_ljspeech_vits--neon/northandsouth_09_f000024.wav,tts_models/en/ljspeech/vits--neon,1
./fake/en/tts_models_en_ljspeech_vits/wives_and_daughters_50_f000103.wav,tts_models/en/ljspeech/vits,0
./fake/en/tts_models_en_ljspeech_vits--neon/midnight_passenger_15_f000157.wav,tts_models/en/ljspeech/vits--neon,1
./fake/en/tts_models_en_ljspeech_vits--neon/silent_bullet_02_f000054.wav,tts_models/en/ljspeech/vits--neon,1
./fake/en/tts_models_en_ljspeech_vits--neon/skyisland_06_baum_64kb_f000037.wav,tts_models/en/ljspeech/vits--neon,1
./fake/en/tts_models_en_ljspeech_vits--neon/piratesofersatz_08_leinster_64kb_f000161.wav,tts_models/en/ljspeech/vits--neon,1
./fake/en/tts_models_en_ljspeech_vits--neon/northandsouth_46_f000220.wav,tts_models/en/ljspeech/vits--neon,1
./fake/en/tts_models_en_ljspeech_vits/jane_eyre_20_f000157.wav,tts_models/en/ljspeech/vits,0
./fake/en/tts_models_en_ljspeech_vits--neon/hunters_space_14_f000066.wav,tts_models/en/ljspeech/vits--neon,1
./fake/en/tts_models_en_ljspeech_vits/emerald_city_of_oz_23_f000032.wav,tts_models/en/ljspeech/vits,0
./fake/en/tts_models_en_ljspeech_vits--neon/northandsouth_42_f000085.wav,tts_models/en/ljspeech/vits--neon,1
./fake/en/tts_models_en_ljspeech_vits--neon/jane_eyre_01_f000011.wav,tts_models/en/ljspeech/vits--neon,1
./fake/en/tts_models_en_ljspeech_vits--neon/piratesofersatz_06_leinster_64kb_f000042.wav,tts_models/en/ljspeech/vits--neon,1
./fake/en/tts_models_en_ljspeech_vits/wives_and_daughters_52_f000247.wav,tts_models/en/ljspeech/vits,0
./fake/en/tts_models_en_ljspeech_vits/jane_eyre_25_f000246.wav,tts_models/en/ljspeech/vits,0
./fake/en/tts_models_en_ljspeech_vits--neon/midnight_passenger_07_f000252.wav,tts_models/en/ljspeech/vits--neon,1
./fake/en/tts_models_en_ljspeech_vits--neon/midnight_passenger_14_f000113.wav,tts_models/en/ljspeech/vits--neon,1
./fake/en/tts_models_en_ljspeech_vits--neon/wives_and_daughters_08_f000159.wav,tts_models/en/ljspeech/vits--neon,1
./fake/en/tts_models_en_ljspeech_vits/northandsouth_16_f000114.wav,tts_models/en/ljspeech/vits,0
./fake/en/tts_models_en_ljspeech_vits/jane_eyre_07_f000040.wav,tts_models/en/ljspeech/vits,0
./fake/en/tts_models_en_ljspeech_vits--neon/wives_and_daughters_12_f000174.wav,tts_models/en/ljspeech/vits--neon,1
./fake/en/tts_models_en_ljspeech_vits--neon/wives_and_daughters_53_f000068.wav,tts_models/en/ljspeech/vits--neon,1
./fake/en/tts_models_en_ljspeech_vits--neon/pink_fairy_book_38_f000061.wav,tts_models/en/ljspeech/vits--neon,1
./fake/en/tts_models_en_ljspeech_vits--neon/wives_and_daughters_37_f000119.wav,tts_models/en/ljspeech/vits--neon,1
./fake/en/tts_models_en_ljspeech_vits/ozma_of_oz_02_f000012.wav,tts_models/en/ljspeech/vits,0
./fake/en/tts_models_en_ljspeech_vits/midnight_passenger_10_f000244.wav,tts_models/en/ljspeech/vits,0
./fake/en/tts_models_en_ljspeech_vits/midnight_passenger_12_f000228.wav,tts_models/en/ljspeech/vits,0
./fake/en/tts_models_en_ljspeech_vits/the_sea_fairies_06_f000132.wav,tts_models/en/ljspeech/vits,0
./fake/en/tts_models_en_ljspeech_vits--neon/wives_and_daughters_41_f000067.wav,tts_models/en/ljspeech/vits--neon,1
./fake/en/tts_models_en_ljspeech_vits--neon/pink_fairy_book_27_f000001.wav,tts_models/en/ljspeech/vits--neon,1
./fake/en/tts_models_en_ljspeech_vits/northandsouth_46_f000325.wav,tts_models/en/ljspeech/vits,0
./fake/en/tts_models_en_ljspeech_vits--neon/piratesofersatz_08_leinster_64kb_f000157.wav,tts_models/en/ljspeech/vits--neon,1
./fake/en/tts_models_en_ljspeech_vits--neon/rinkitink_baum_06_64kb_f000050.wav,tts_models/en/ljspeech/vits--neon,1
./fake/en/tts_models_en_ljspeech_vits--neon/jane_eyre_15_f000243.wav,tts_models/en/ljspeech/vits--neon,1
./fake/en/tts_models_en_ljspeech_vits--neon/northandsouth_27_f000098.wav,tts_models/en/ljspeech/vits--neon,1
./fake/en/tts_models_en_ljspeech_vits/skyisland_14_baum_64kb_f000024.wav,tts_models/en/ljspeech/vits,0
./fake/en/tts_models_en_ljspeech_vits/jane_eyre_37_f000154.wav,tts_models/en/ljspeech/vits,0
./fake/en/tts_models_en_ljspeech_vits/silent_bullet_06_f000139.wav,tts_models/en/ljspeech/vits,0
./fake/en/tts_models_en_ljspeech_vits/skyisland_03_baum_64kb_f000007.wav,tts_models/en/ljspeech/vits,0
./fake/en/tts_models_en_ljspeech_vits/northandsouth_22_f000074.wav,tts_models/en/ljspeech/vits,0
./fake/en/tts_models_en_ljspeech_vits--neon/midnight_passenger_15_f000182.wav,tts_models/en/ljspeech/vits--neon,1
./fake/en/tts_models_en_ljspeech_vits--neon/jane_eyre_25_f000112.wav,tts_models/en/ljspeech/vits--neon,1
./fake/en/tts_models_en_ljspeech_vits/the_master_key_17_f000049.wav,tts_models/en/ljspeech/vits,0
./fake/en/tts_models_en_ljspeech_vits/rinkitink_baum_19_64kb_f000033.wav,tts_models/en/ljspeech/vits,0
./fake/en/tts_models_en_ljspeech_vits/emerald_city_of_oz_19_f000063.wav,tts_models/en/ljspeech/vits,0
./fake/en/tts_models_en_ljspeech_vits/wives_and_daughters_43_f000079.wav,tts_models/en/ljspeech/vits,0
./fake/en/tts_models_en_ljspeech_vits/silent_bullet_12_f000348.wav,tts_models/en/ljspeech/vits,0
./fake/en/tts_models_en_ljspeech_vits--neon/wives_and_daughters_47_f000004.wav,tts_models/en/ljspeech/vits--neon,1
./fake/en/tts_models_en_ljspeech_vits--neon/hunters_space_08_f000007.wav,tts_models/en/ljspeech/vits--neon,1
./fake/en/tts_models_en_ljspeech_vits/skyisland_17_baum_64kb_f000041.wav,tts_models/en/ljspeech/vits,0
./fake/en/tts_models_en_ljspeech_vits--neon/hunters_space_14_f000086.wav,tts_models/en/ljspeech/vits--neon,1
